sku,description,short_description,imp_desc
NEWMOB00319,"<ul><li>5.50-inch display </li>
<li>Resolution of 720 81280 pixels</li>
<li>1.6GHz quad-core processor </li></ul>
","<ul><li>5.50-inch display </li>
<li>Resolution of 720 81280 pixels</li>
<li>1.6GHz quad-core processor </li></ul>
","<ul><li>5.50-inch display </li>
<li>Resolution of 720 81280 pixels</li>
<li>1.6GHz quad-core processor </li></ul>
"
NEWMOB00038,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 2 MP </li>
<li>Rear Camera  - 8 MP</li>
<li>OS -Android (Lollipop)</li>
<li>Processor - 1.4GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 2 MP </li>
<li>Rear Camera  - 8 MP</li>
<li>OS -Android (Lollipop)</li>
<li>Processor - 1.4GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 2 MP </li>
<li>Rear Camera  - 8 MP</li>
<li>OS -Android (Lollipop)</li>
<li>Processor - 1.4GHz quad-core</li></ul>
"
NEWMOB00303,"<ul><li>5.50-inch display </li>
<li>Resolution of 720 81280 pixels</li>
<li>1.6GHz quad-core processor </li></ul>
","<ul><li>5.50-inch display </li>
<li>Resolution of 720 81280 pixels</li>
<li>1.6GHz quad-core processor </li></ul>
","<ul><li>5.50-inch display </li>
<li>Resolution of 720 81280 pixels</li>
<li>1.6GHz quad-core processor </li></ul>
"
NEWMOB00043,"<ul><li>CPU - Quad-core 1.4 GHz Cortex-A53 </li>
<li>Primary Camera - 13 M </li>
<li>Secondary Camera - 5 MP </li></ul>
","<ul><li>CPU - Quad-core 1.4 GHz Cortex-A53 </li>
<li>Primary Camera - 13 M </li>
<li>Secondary Camera - 5 MP </li></ul>
","<ul><li>CPU - Quad-core 1.4 GHz Cortex-A53 </li>
<li>Primary Camera - 13 M </li>
<li>Secondary Camera - 5 MP </li></ul>
"
NEWMOB00041,"<ul><li>CPU - Quad-core 1.4 GHz Cortex-A53 </li>
<li>Primary Camera - 13 M </li>
<li>Secondary Camera - 5 MP </li></ul>
","<ul><li>CPU - Quad-core 1.4 GHz Cortex-A53 </li>
<li>Primary Camera - 13 M </li>
<li>Secondary Camera - 5 MP </li></ul>
","<ul><li>CPU - Quad-core 1.4 GHz Cortex-A53 </li>
<li>Primary Camera - 13 M </li>
<li>Secondary Camera - 5 MP </li></ul>
"
NEWMOB00032,"<ul><li>Display - 4.3 inches</li>
<li>Front Camera - No </li>
<li>Rear Camera  - 5 MP</li>
<li>OS -Android (Kitat)</li>
<li>Processor - 1.4GHz dual-core</li></ul>
","<ul><li>Display - 4.3 inches</li>
<li>Front Camera - No </li>
<li>Rear Camera  - 5 MP</li>
<li>OS -Android (Kitat)</li>
<li>Processor - 1.4GHz dual-core</li></ul>
","<ul><li>Display - 4.3 inches</li>
<li>Front Camera - No </li>
<li>Rear Camera  - 5 MP</li>
<li>OS -Android (Kitat)</li>
<li>Processor - 1.4GHz dual-core</li></ul>
"
NEWMOB00033,"<ul><li>Display - 4.3 inches</li>
<li>Front Camera - No </li>
<li>Rear Camera  - 5 MP</li>
<li>OS -Android (Kitat)</li>
<li>Processor - 1.4GHz dual-core</li></ul>
","<ul><li>Display - 4.3 inches</li>
<li>Front Camera - No </li>
<li>Rear Camera  - 5 MP</li>
<li>OS -Android (Kitat)</li>
<li>Processor - 1.4GHz dual-core</li></ul>
","<ul><li>Display - 4.3 inches</li>
<li>Front Camera - No </li>
<li>Rear Camera  - 5 MP</li>
<li>OS -Android (Kitat)</li>
<li>Processor - 1.4GHz dual-core</li></ul>
"
NEWMOB00022,"<ul><li>5.94 inch Quad HD Display</li>
<li>13MP Rear Camera </li>
<li> 2MP Front Camera</li>
<li>3220 mAh Battery</li>
<li>Qualcomm Snapdragon 805 Processor </li></ul>
","<ul><li>5.94 inch Quad HD Display</li>
<li>13MP Rear Camera </li>
<li> 2MP Front Camera</li>
<li>3220 mAh Battery</li>
<li>Qualcomm Snapdragon 805 Processor </li></ul>
","<ul><li>5.94 inch Quad HD Display</li>
<li>13MP Rear Camera </li>
<li> 2MP Front Camera</li>
<li>3220 mAh Battery</li>
<li>Qualcomm Snapdragon 805 Processor </li></ul>
"
NEWMOB00074,"<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera</li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Battery</li>
<li>Quad Core 2.15GHz Processo </li></ul>
","<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera</li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Battery</li>
<li>Quad Core 2.15GHz Processo </li></ul>
","<ul><li>5 inch Full HD Display</li>
<li>13MP Rear Camera</li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Battery</li>
<li>Quad Core 2.15GHz Processo </li></ul>
"
NEWMOB00158,"<ul><li>3.5 inch HVGA Display</li>
<li>2MP Rear Camera</li>
<li>1300 mAh Li-Ion Battery</li>
<li>MTK Processor </li></ul>
","<ul><li>3.5 inch HVGA Display</li>
<li>2MP Rear Camera</li>
<li>1300 mAh Li-Ion Battery</li>
<li>MTK Processor </li></ul>
","<ul><li>3.5 inch HVGA Display</li>
<li>2MP Rear Camera</li>
<li>1300 mAh Li-Ion Battery</li>
<li>MTK Processor </li></ul>
"
ASMBA000019,"<ul><li>Display - 4.5 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 8 MP</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 4.5 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 8 MP</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 4.5 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 8 MP</li>
<li>Processor - 1.2GHz quad-core</li></ul>
"
ASMBA000007,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
"
ASMBA000012,"<ul><li>Display - 5.0 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>OS -Android v5.1.1(Lolliop)</li>
<li>Processor - 1.5GHz </li></ul>
","<ul><li>Display - 5.0 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>OS -Android v5.1.1(Lolliop)</li>
<li>Processor - 1.5GHz </li></ul>
","<ul><li>Display - 5.0 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>OS -Android v5.1.1(Lolliop)</li>
<li>Processor - 1.5GHz </li></ul>
"
ASMBA000015,"<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS -OxygenOS 2.0</li>
<li>Processor - 1.8GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS -OxygenOS 2.0</li>
<li>Processor - 1.8GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS -OxygenOS 2.0</li>
<li>Processor - 1.8GHz octa-core</li></ul>
"
ASMBA000008,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 4.4</li>
<li>Processor - 2GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 4.4</li>
<li>Processor - 2GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 4.4</li>
<li>Processor - 2GHz octa-core</li></ul>
"
ASMBA000020,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution - 720x1280 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution - 720x1280 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution - 720x1280 pixels</li>
<li>OS -Android 4.4</li>
<li>Processor - 1.2GHz quad-core</li></ul>
"
ASMBA000048,"<ul><li> 5.5-inch display </li>
<li>Resolution 1080 x 1920 pixels</li>
<li>1.5GHz, octa-core processor </li>
<li>OS - Android v5.1 (Lollipop)</li></ul>
","<ul><li> 5.5-inch display </li>
<li>Resolution 1080 x 1920 pixels</li>
<li>1.5GHz, octa-core processor </li>
<li>OS - Android v5.1 (Lollipop)</li></ul>
","<ul><li> 5.5-inch display </li>
<li>Resolution 1080 x 1920 pixels</li>
<li>1.5GHz, octa-core processor </li>
<li>OS - Android v5.1 (Lollipop)</li></ul>
"
ASMBA000016,"<ul><li> 5.50-inch display</li>
<li>Resolution 1080 *1920 pixels </li>
<li>1.6GHz quad-core processor</li></ul>
","<ul><li> 5.50-inch display</li>
<li>Resolution 1080 *1920 pixels </li>
<li>1.6GHz quad-core processor</li></ul>
","<ul><li> 5.50-inch display</li>
<li>Resolution 1080 *1920 pixels </li>
<li>1.6GHz quad-core processor</li></ul>
"
NEWMOB00035,"<ul><li>a 4.50-inch display </li>
<li>Resolution of 540*960 pixels</li>
<li>1.2GHz quad-core processor </li></ul>
","<ul><li>a 4.50-inch display </li>
<li>Resolution of 540*960 pixels</li>
<li>1.2GHz quad-core processor </li></ul>
","<ul><li>a 4.50-inch display </li>
<li>Resolution of 540*960 pixels</li>
<li>1.2GHz quad-core processor </li></ul>
"
OPMBNTF0604,"<ul><li>Display - 5.20 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 12 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 7.0</li>
<li>Processor - 2GHz octa-core</li></ul>
","<ul><li>Display - 5.20 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 12 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 7.0</li>
<li>Processor - 2GHz octa-core</li></ul>
","<ul><li>Display - 5.20 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 12 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 7.0</li>
<li>Processor - 2GHz octa-core</li></ul>
"
OPMBNTF0557,"<ul><li>Display - 5.20 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 12 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 7.0</li>
<li>Processor - 2GHz octa-core</li></ul>
","<ul><li>Display - 5.20 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 12 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 7.0</li>
<li>Processor - 2GHz octa-core</li></ul>
","<ul><li>Display - 5.20 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 12 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 7.0</li>
<li>Processor - 2GHz octa-core</li></ul>
"
OPMBNTF0564,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
"
OPMBNTF0151,"<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
","<ul><li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera </li>
<li>8MP Front Camera</li>
<li>3500 mAh Li-Ion Polymer Battery</li>
<li>Octa Core 1.8GHz Processor</li></ul>
"
OPMBNTF0553,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 1.4GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 1.4GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 1.4GHz octa-core</li></ul>
"
OPMBNTF0552,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 1.4GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 1.4GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 1.4GHz octa-core</li></ul>
"
OPMBNTF0551,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 1.4GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 1.4GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 1.4GHz octa-core</li></ul>
"
OPMBNTF0631,"<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
"
OPMBNTF0632,"<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
"
OPMBNTF0598,"<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
"
OPMBNTF0603,"<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
"
OPMBNTF0602,"<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
"
OPMBNTF0568,"<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1440x2560 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 1.8GHz quad-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1440x2560 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 1.8GHz quad-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1440x2560 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 1.8GHz quad-core</li></ul>
"
NEWMOB00025,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 7.0</li>
<li>Processor - 1.4GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 7.0</li>
<li>Processor - 1.4GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 7.0</li>
<li>Processor - 1.4GHz octa-core</li></ul>
"
NEWMOB00024,"<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 7.0</li>
<li>Processor - 1.4GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 7.0</li>
<li>Processor - 1.4GHz octa-core</li></ul>
","<ul><li>Display - 5.00 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 13 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 7.0</li>
<li>Processor - 1.4GHz octa-core</li></ul>
"
OPMBNTF0169,"<ul><li>4 GB RAM | 64 GB ROM </li>
<li>5.5 inch HD Display</li>
<li>13MP Rear Camera </li>
<li>16MP Front Camera</li>
<li>Octa Core 1.4GHz Processor</li>
<li>3075 mAh Battery</li></ul>
","<ul><li>4 GB RAM | 64 GB ROM </li>
<li>5.5 inch HD Display</li>
<li>13MP Rear Camera </li>
<li>16MP Front Camera</li>
<li>Octa Core 1.4GHz Processor</li>
<li>3075 mAh Battery</li></ul>
","<ul><li>4 GB RAM | 64 GB ROM </li>
<li>5.5 inch HD Display</li>
<li>13MP Rear Camera </li>
<li>16MP Front Camera</li>
<li>Octa Core 1.4GHz Processor</li>
<li>3075 mAh Battery</li></ul>
"
OPMBNTF0220,"<ul><li>5.00-inch display </li>
<li>Resolution of 720 *1280 pixels </li>
<li>1.2GHz quad-core  processor </li></ul>
","<ul><li>5.00-inch display </li>
<li>Resolution of 720 *1280 pixels </li>
<li>1.2GHz quad-core  processor </li></ul>
","<ul><li>5.00-inch display </li>
<li>Resolution of 720 *1280 pixels </li>
<li>1.2GHz quad-core  processor </li></ul>
"
OPMBNTF0193,"<ul><li>Display - 6.00 inches</li>
<li>Front Camera - 16 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0</li>
<li>Processor - 1.95GHz octa-core</li></ul>
","<ul><li>Display - 6.00 inches</li>
<li>Front Camera - 16 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0</li>
<li>Processor - 1.95GHz octa-core</li></ul>
","<ul><li>Display - 6.00 inches</li>
<li>Front Camera - 16 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0</li>
<li>Processor - 1.95GHz octa-core</li></ul>
"
OPMBNTF0170,"<ul><li>Display - 6.00 inches</li>
<li>Front Camera - 16 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0</li>
<li>Processor - 1.95GHz octa-core</li></ul>
","<ul><li>Display - 6.00 inches</li>
<li>Front Camera - 16 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0</li>
<li>Processor - 1.95GHz octa-core</li></ul>
","<ul><li>Display - 6.00 inches</li>
<li>Front Camera - 16 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0</li>
<li>Processor - 1.95GHz octa-core</li></ul>
"
NEWMOB00015,"<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 12 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 7.1.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 12 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 7.1.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 12 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 7.1.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
"
NEWMOB00016,"<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 12 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 7.1.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 12 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 7.1.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 5 MP </li>
<li>Rear Camera  - 12 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 7.1.1</li>
<li>Processor - 2.2GHz octa-core</li></ul>
"
QCMBB000099,"<ul><li>Display - 5.70 inches</li>
<li>Front Camera - 16 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor - 1.9GHz octa-core</li></ul>
","<ul><li>Display - 5.70 inches</li>
<li>Front Camera - 16 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor - 1.9GHz octa-core</li></ul>
","<ul><li>Display - 5.70 inches</li>
<li>Front Camera - 16 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution - 1080x1920 pixels</li>
<li>OS -Android 6.0</li>
<li>Processor - 1.9GHz octa-core</li></ul>
"
NEWMOB00056,"<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 1.4GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 1.4GHz octa-core</li></ul>
","<ul><li>Display - 5.50 inches</li>
<li>Front Camera - 8 MP </li>
<li>Rear Camera  - 16 MP</li>
<li>Resolution -1080x1920 pixels</li>
<li>OS - Android 6.0.1</li>
<li>Processor - 1.4GHz octa-core</li></ul>
"
