sku,image,small_image,thumbnail,gallery
QCNBB001509,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg
OPNBNTF0183,/micromax.png,/micromax.png,/micromax.png,/micromax.png
OPNBNTF0184,/micromax.png,/micromax.png,/micromax.png,/micromax.png
OPNBNTF0185,/micromax.png,/micromax.png,/micromax.png,/micromax.png
OPNBNTF0186,/micromax.png,/micromax.png,/micromax.png,/micromax.png
SYGNBQB0215,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg
SYGNBQB0216,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg
SYGNBQB0217,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg
SYGNBQB0218,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg
SYGNBQB0219,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg
SYGNBQB0220,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg
SYGNBQB0221,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg
SYGNBQB0222,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
SYGNBQB0223,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg
SYGNBQB0224,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg
SYGNBQB0225,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg
SYGNBQB0226,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg
SYGNBQB0227,/Acer.jpg,/Acer.jpg,/Acer.jpg,/Acer.jpg
QCNBB001539,/Sony.jpg,/Sony.jpg,/Sony.jpg,/Sony.jpg
QCNBB001540,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001541,/Sony.jpg,/Sony.jpg,/Sony.jpg,/Sony.jpg
QCNBB001542,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001543,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001544,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001545,/HP.jpg,/HP.jpg,/HP.jpg,/HP.jpg
QCNBB001546,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001547,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001548,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001549,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001550,/HP.jpg,/HP.jpg,/HP.jpg,/HP.jpg
QCNBB001551,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001552,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001553,/Sony.jpg,/Sony.jpg,/Sony.jpg,/Sony.jpg
QCNBB001554,/Sony.jpg,/Sony.jpg,/Sony.jpg,/Sony.jpg
QCNBB001555,/Dell.jpg,/Dell.jpg,/Dell.jpg,/Dell.jpg
QCNBB001556,/Acer.jpg,/Acer.jpg,/Acer.jpg,/Acer.jpg
QCNBB001557,/HP.jpg,/HP.jpg,/HP.jpg,/HP.jpg
QCNBB001558,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg,/Lenovo.jpg
