store,websites,attribute_set,type,category_ids,sku,name,image,small_image,thumbnail,gallery,url_key,battery_power,display_resolution,warrenty,model_no,weights,sim_size,secondary_camera,video_recording,hd_recording,touch_screen,touch_screen_type,display_color,internet_features,edge,gprs,usb_connectivity,tethering,audio_jack,preinstalled_browser,navigation_technology,nfc,wifi,dlna,three_g,talk_time,standby_time,operating_freq,in_the_box,dimensions_size,handset_color,mobile_bluetooth,sensors,mobile_ram,mobile_battery_type,mobile_fm,mobile_4g,laptop_remark,weight,status,visibility,tax_class_id,ebizmarts_mark_visited,brands,processor,display_size,storage_capacity,sim_type,camera,primary_camera,internal_storage,mobile_phone_type,mobile_display_type,mobile_warranty_summary,mobile_sim,mobile_operating_system,mapped_status,product_category_type,description,short_description,imp_desc,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,product_name,product_type_id,price
admin,base,Mobiles,simple,"4,144",OPMBNTFB0688,"XIAOMI REDMI 1S (Black, 8 GB)  (1 GB RAM) (B Grade)",/x/i/xiaomi_redmi_1s_black_1gb_ram_8gb_rom_.png,/x/i/xiaomi_redmi_1s_black_1gb_ram_8gb_rom_.png,/x/i/xiaomi_redmi_1s_black_1gb_ram_8gb_rom_.png,"/samsung-galaxy-s3-neo-gt-i9300i-black2.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black3.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black4.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black5.jpg",xiaomi-redmi-1s-black-8-gb-1-gb-ram-b-grade,,1280 x 720 Pixels,6 Months Warranty., Redmi 1S -  MZB4123IN, 158 g,,1.6 Megapixel,"Yes, Full HD",Yes,Yes,,,,,,Yes,,3.5 mm,,,,Yes,,Yes,,,,, 69 mm x 137 mm x 9.9 mm,Black,Yes,"Electronic Compass, Accelerometer, Light Sensor, Gyroscope, Proximity Sensor",1 GB,2000 mAh,Yes,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0,Disabled,"Catalog, Search",GST12,No,Mi,"1.6 GHz, Quad Core",13.97 cm (5.5 Inches),,"Dual, GSM + WCDMA",,8 Megapixel,8 GB,Smartphone,IPS,6 Months Warranty.,Dual sim,Android (Jelly Bean),Yes,OPENMOBNTF,<ul><li>Dual SIM</li><li>8 Megapixel</li><li>4.7 Inches</li><li>Android Jelly Bean 4.3</li><li>8 GB</li></ul>,<ul><li>Dual SIM</li><li>8 Megapixel</li><li>4.7 Inches</li><li>Android Jelly Bean 4.3</li><li>8 GB</li></ul>,,0,0,1,0,0,1,1,1,0,1,0,"XIAOMI REDMI 1S (Black, 8 GB)  (1 GB RAM) (B Grade)",simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0438,"Lenovo A2010 (Black, 8 GB)  (B Grade)",/l/e/lenovo_a2010_1gb_8gb_black.png,/l/e/lenovo_a2010_1gb_8gb_black.png,/l/e/lenovo_a2010_1gb_8gb_black.png,"/samsung-galaxy-s3-neo-gt-i9300i-black2.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black3.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black4.jpg,/samsung-galaxy-s3-neo-gt-i9300i-black5.jpg",lenovo-a2010-black-8-gb-b-grade,,480 x 854 Pixels,6 Months Warranty.,A2010,137 g,Micro Sim,2.0 Megapixel,Yes,,Yes,Capacitive,16 M,,,,Yes,,3.5 mm,,,,Yes,,Yes,,,,,131.5 x 66.5 x 9.9 mm (5.18 x 2.62 x 0.39 in),Black,Yes,Gravitation Sensor,1 GB,Li-Po 2000 mAh,Yes,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,137,Disabled,"Catalog, Search",GST12,No,Lenovo,"1 GHz,Â Quad Core",11.43 cm (4.5 Inches),,,,5.0 Megapixel,8 GB,Smartphone,FWVGA,6 Months Warranty.,Dual sim,Android 5.1 Lollipop,Yes,OPENMOBNTF,"<ul><li>Dual, GSM + LTE</li><li>5.0 Megapixel</li><li>4.5 inch FWVGA</li><li>Android Lollipop 5.1</li><li>8 GB ROM</li></ul>","<ul><li>Dual, GSM + LTE</li><li>5.0 Megapixel</li><li>4.5 inch FWVGA</li><li>Android Lollipop 5.1</li><li>8 GB ROM</li></ul>",,0,0,1,0,0,1,1,1,0,1,0,"Lenovo A2010 (Black, 8 GB)  (B Grade)",simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0363,"Gionee P5 Mini (Black, 8 GB)  (1 GB RAM) (B Grade)",/g/i/gionee_p5_mini_1gb_8gb_black.png,/g/i/gionee_p5_mini_1gb_8gb_black.png,/g/i/gionee_p5_mini_1gb_8gb_black.png,"/Gionee-P2-black2.jpg,/Gionee-P2-black3.jpg",gionee-p5-mini-black-8-gb-1-gb-ram-b-grade,,480 x 854 pixels,6 Months Warranty.,P5 Mini, 132 g,,2 Megapixel,"Yes, HD",Yes ,Yes,Capacitive,16 M,Email,Yes,Yes,,,3.5 mm,,,,Yes  802.11 b/g/n,,No,,,,, 66 mm x  132 mm x  9.1 mm,Black,Yes," Digital Compass, Proximity Sensor, G-Sensor, Light Sensor, Accelerometer",1 GB,Li-Ion 1800 mAh,Yes,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,132,Disabled,"Catalog, Search",GST12,No,Gionee,1.3 GHz Quad-Core,10.16 cm (4.0 Inches),,,,5.0 Megapixel,8 GB,Smartphone,IPS LCD,6 Months Warranty.,Dual sim,Android (Lollipop),Yes,OPENMOBNTF,<ul><li>Dual SIM</li><li>5.0 Megapixel</li><li>4.5 Inches</li><li>8 GB ROM </li><li>1850 mAh Li-Ion</li></ul>,<ul><li>Dual SIM</li><li>5.0 Megapixel</li><li>4.5 Inches</li><li>8 GB ROM </li><li>1850 mAh Li-Ion</li></ul>,,0,0,1,0,0,1,1,1,0,1,0,"Gionee P5 Mini (Black, 8 GB)  (1 GB RAM) (B Grade)",simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0613,LG G4 (WHITE) (B Grade),/l/g/lg_g4_white.png,/l/g/lg_g4_white.png,/l/g/lg_g4_white.png,"/lg-g-pro-2-d838-red-2.jpg,/lg-g-pro-2-d838-red-3.jpg",lg-g4-white-b-grade,,"Quad HD, 2560 x 1440 Pixels",6 Months Warranty., LG-H818N,155,Micro Sim,8 Megapixel,Yes,Yes ,Yes,,16 M,Email,,Yes,Yes,Wi-fi Hotspot,3.5 mm,,,,Yes,,Yes,,,,,76.1 mm x 148.9 mm x  9.8 mm,White,Yes,"Proximity, Ambient Light, Accelerometer, Digital Compass, Gyroscope",3 GB, 3000 mAh  Li-Ion,,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,155,Disabled,"Catalog, Search",GST0.24,No,LG,,13.97 cm (5.5 Inches),,,,16 Megapixel,32 GB,Smartphone,IPS,6 Months Warranty.,Dual sim,"Android (Lollipop), Upgradable to v5.1",Yes,OPENMOBNTF,<ul><li>Dual SIM</li><li>16 Megapixel</li><li>5.5 Inches</li><li>32 GB ROM</li><li>3000 mAh Li-Ion</li></ul>,<ul><li>Dual SIM</li><li>16 Megapixel</li><li>5.5 Inches</li><li>32 GB ROM</li><li>3000 mAh Li-Ion</li></ul>,,0,0,1,0,0,1,1,1,0,1,0,LG G4 (WHITE) (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0269,Alcatel One Touch Idol X+ Bluish Black (B Grade),/7/1/71v1e-l9fsl._sl1500_.jpg,/7/1/71v1e-l9fsl._sl1500_.jpg,/7/1/71v1e-l9fsl._sl1500_.jpg,,alcatel-one-touch-idol-x-bluish-black-b-grade,2500 mAh,,6 Months Warranty.,,0.132,Micro Sim,2 Megapixel,,,Yes,,,,,,,,3.5 mm,,,,Yes,,Yes,,,,,140.40 x 69.10 x 8.10,Bluish Black,,,2 GB,,,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.132,Disabled,"Catalog, Search",GST12,No,Alcatel,,,,Dual Sim,,13.1 Megapixel,16 Gb,Smartphone,,6 Months Warranty.,Dual,,Yes,OPENMOBNTF,"<ul><li>2GHz Octa Core processor</li>
<li>The Full HD 5 ""1080p display covers almost the entire front and the 8.1mm slim design</li>
<li>13.1 megapixel main camera and 2 megapixel front camera</li>
<li>clear and detailed hi-fi sound</li></ul>","<ul><li>2GHz Octa Core processor</li>
<li>The Full HD 5 ""1080p display covers almost the entire front and the 8.1mm slim design</li>
<li>13.1 megapixel main camera and 2 megapixel front camera</li>
<li>clear and detailed hi-fi sound</li></ul>","<ul><li>2GHz Octa Core processor</li>
<li>The Full HD 5 ""1080p display covers almost the entire front and the 8.1mm slim design</li>
<li>13.1 megapixel main camera and 2 megapixel front camera</li>
<li>clear and detailed hi-fi sound</li></ul>",0,0,1,0,0,1,1,1,0,1,0,Alcatel One Touch Idol X+ Bluish Black (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0493,Samsung Galaxy A8 (A800I) 32Gb Black (B Grade),,,,,samsung-galaxy-a8-a800i-32gb-black-b-grade,3050 mAh,,6 Months Warranty.,A800I,150 g,Nano Sim,5 Megapixel,,,Yes,,,,,,,,,,,,Yes,,Yes,,,,,,Black,Yes,,2 GB,Lithium-ion,,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.15,Disabled,"Catalog, Search",GST12,No,Samsung,,14.48 cm (5.7 Inches),,Dual,,16 Megapixel,32 GB,Smartphone,,6 Months Warranty.,Dual,,Yes,OPENMOBNTF,"<ul><li>2 GB RAM | 32 GB ROM | Expandable Upto 128 GB</li>
<li>5.7 inch Full HD Display</li>
<li>16MP Rear Camera | 5MP Front Camera</li>
<li>3050 mAh Battery</li></ul>","<ul><li>2 GB RAM | 32 GB ROM | Expandable Upto 128 GB</li>
<li>5.7 inch Full HD Display</li>
<li>16MP Rear Camera | 5MP Front Camera</li>
<li>3050 mAh Battery</li></ul>","<ul><li>2 GB RAM | 32 GB ROM | Expandable Upto 128 GB</li>
<li>5.7 inch Full HD Display</li>
<li>16MP Rear Camera | 5MP Front Camera</li>
<li>3050 mAh Battery</li></ul>",0,0,1,0,0,1,1,1,0,1,0,Samsung Galaxy A8 (A800I) 32Gb Black (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0626,"Asus Zenfone Selfie 2G (16GB, Silver) (B Grade)",,,,,asus-zenfone-selfie-2g-16gb-silver-b-grade,3000 mAh,,6 Months Warranty.,ZD551KL-6J210WW,170 g,Micro Sim,13 Megapixel,,,Yes,,,,Yes,Yes,Yes,,,,,,Yes,,Yes,,,,,,Silver,Yes,,2 GB,Li-polymer ,,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.17,Disabled,"Catalog, Search",GST12,No,Asus,,13.97 cm (5.5 Inches),,Dual Sim,,13 Megapixel,16 GB,Smartphone,,6 Months Warranty.,Dual sim,,Yes,OPENMOBNTF,"<ul><li>2 GB RAM | 16 GB ROM | Expandable Upto 128 GB</li>
<li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera | 13MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Qualcomm Snapdragon 615 MSM8939 Processor</li></ul>","<ul><li>2 GB RAM | 16 GB ROM | Expandable Upto 128 GB</li>
<li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera | 13MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Qualcomm Snapdragon 615 MSM8939 Processor</li></ul>","<ul><li>2 GB RAM | 16 GB ROM | Expandable Upto 128 GB</li>
<li>5.5 inch Full HD Display</li>
<li>13MP Rear Camera | 13MP Front Camera</li>
<li>3000 mAh Li-Polymer Battery</li>
<li>Qualcomm Snapdragon 615 MSM8939 Processor</li></ul>",0,0,1,0,0,1,1,1,0,1,0,"Asus Zenfone Selfie 2G (16GB, Silver) (B Grade)",simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0488,Samsung Galaxy A3 Midnight Black (B Grade),,,,,samsung-galaxy-a3-midnight-black-b-grade,1900 mAh,,6 Months Warranty.,Galaxy A3,110 g,Nano Sim,5 Megapixel,,,Yes,,,,,,,,,,,,Yes,,Yes,,,,,,Midnight Black,Yes,,1 GB,Lithium-ion,,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.11,Disabled,"Catalog, Search",GST12,No,Samsung,,11.43 cm (4.5 Inches),,Dual Sim,,8 Megapixel,16 GB,Smartphone,,6 Months Warranty.,Dual sim,,Yes,OPENMOBNTF,"<ul><li>1 GB RAM | 16 GB ROM | Expandable Upto 64 GB</li>
<li>4.5 inch quarter HD Display</li>
<li>8MP Rear Camera | 5MP Front Camera</li>
<li>1900 mAh Battery</li></ul>","<ul><li>1 GB RAM | 16 GB ROM | Expandable Upto 64 GB</li>
<li>4.5 inch quarter HD Display</li>
<li>8MP Rear Camera | 5MP Front Camera</li>
<li>1900 mAh Battery</li></ul>","<ul><li>1 GB RAM | 16 GB ROM | Expandable Upto 64 GB</li>
<li>4.5 inch quarter HD Display</li>
<li>8MP Rear Camera | 5MP Front Camera</li>
<li>1900 mAh Battery</li></ul>",0,0,1,0,0,1,1,1,0,1,0,Samsung Galaxy A3 Midnight Black (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0353,Coolpad Note 3 Plus Gold (B Grade),,,,,coolpad-note-3-plus-gold-b-grade,3000 mAH,,6 Months Warranty.,Note 3 Plus,168 g,Micro Sim,5 Megapixel,,,Yes,,,,,,,,,,,,Yes,,,,,,,,Gold,Yes,,3 GB,Lithium-ion,,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.168,Disabled,"Catalog, Search",GST12,No,Coolpad,,13.97 cm (5.5 Inches),,Dual Sim,,13 Megapixel,16 GB,Smartphone,,6 Months Warranty.,Dual sim,,Yes,OPENMOBNTF,"<ul><li>3MP primary camera with beautification and HDR mode, and 5MP front facing camera</li>
<li>13.97 centimeters (5.5-inch) TFT IPS FHD capacitive touchscreen with 1920 x 1080 pixels resolution and 401 ppi pixel density</li>
<li>Android v5.1 Lollipop operating system with 1.3GHz octa core processor, 3GB RAM, 16GB internal memory expandable up to 64GB and dual micro-SIM dual-standby (4G+4G)</li>
<li>3000mAH lithium-ion battery providing talk-time of 8 hours and standby time of 150 hours</li></ul>","<ul><li>3MP primary camera with beautification and HDR mode, and 5MP front facing camera</li>
<li>13.97 centimeters (5.5-inch) TFT IPS FHD capacitive touchscreen with 1920 x 1080 pixels resolution and 401 ppi pixel density</li>
<li>Android v5.1 Lollipop operating system with 1.3GHz octa core processor, 3GB RAM, 16GB internal memory expandable up to 64GB and dual micro-SIM dual-standby (4G+4G)</li>
<li>3000mAH lithium-ion battery providing talk-time of 8 hours and standby time of 150 hours</li></ul>","<ul><li>3MP primary camera with beautification and HDR mode, and 5MP front facing camera</li>
<li>13.97 centimeters (5.5-inch) TFT IPS FHD capacitive touchscreen with 1920 x 1080 pixels resolution and 401 ppi pixel density</li>
<li>Android v5.1 Lollipop operating system with 1.3GHz octa core processor, 3GB RAM, 16GB internal memory expandable up to 64GB and dual micro-SIM dual-standby (4G+4G)</li>
<li>3000mAH lithium-ion battery providing talk-time of 8 hours and standby time of 150 hours</li></ul>",0,0,1,0,0,1,1,1,0,1,0,Coolpad Note 3 Plus Gold (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0352,Coolpad Note 3 Lite Champagne White (B Grade),,,,,coolpad-note-3-lite-champagne-white-b-grade,2500 mAh,,6 Months Warranty.,Note 3,141 g,Macro Sim,5 Megapixel,,,Yes,,,,Yes,Yes,Yes,,,,,,,,,,,,,,Champagne White,Yes,,3 GB,Lithium-ion,,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.141,Disabled,"Catalog, Search",GST12,No,Coolpad,,12.7 cm (5 Inches),,Dual Sim,,13 Megapixel,16 GB,Smartphone,,6 Months Warranty.,Dual sim,,Yes,OPENMOBNTF,"<ul><li>3MP primary camera with beautification, HDR and 5MP front facing camera</li>
<li>12.7 centimeters (5-inch) TFT IPS capacitive touchscreen with 720 x 1280 pixels resolution and 294 ppi pixel density</li>
<li>Android v5.1 Lollipop operating system with 1.3GHz Cortex-A53 MT6735 Mediatek quad core processor</li>
<li>3GB RAM, 16GB internal memory expandable up to 32GB and dual micro-SIM dual standby (4G+4G)</li>
<li>2500mAH lithium-ion battery providing talk-time of 8 hours and standby time of 150 hours</li></ul>","<ul><li>3MP primary camera with beautification, HDR and 5MP front facing camera</li>
<li>12.7 centimeters (5-inch) TFT IPS capacitive touchscreen with 720 x 1280 pixels resolution and 294 ppi pixel density</li>
<li>Android v5.1 Lollipop operating system with 1.3GHz Cortex-A53 MT6735 Mediatek quad core processor</li>
<li>3GB RAM, 16GB internal memory expandable up to 32GB and dual micro-SIM dual standby (4G+4G)</li>
<li>2500mAH lithium-ion battery providing talk-time of 8 hours and standby time of 150 hours</li></ul>","<ul><li>3MP primary camera with beautification, HDR and 5MP front facing camera</li>
<li>12.7 centimeters (5-inch) TFT IPS capacitive touchscreen with 720 x 1280 pixels resolution and 294 ppi pixel density</li>
<li>Android v5.1 Lollipop operating system with 1.3GHz Cortex-A53 MT6735 Mediatek quad core processor</li>
<li>3GB RAM, 16GB internal memory expandable up to 32GB and dual micro-SIM dual standby (4G+4G)</li>
<li>2500mAH lithium-ion battery providing talk-time of 8 hours and standby time of 150 hours</li></ul>",0,0,1,0,0,1,1,1,0,1,0,Coolpad Note 3 Lite Champagne White (B Grade),simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0596,Sony Xperia E1 D2 105 White (B Grade),,,,,sony-xperia-e1-d2-105-white-b-grade,1700 mAh,,6 Months Warranty.,Xperia E1 D2 105,120 g,Micro Sim,,,,Yes,,,,Yes,Yes,,,,,,,Yes,,Yes,,,,,,White,Yes,,4 GB,,,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.12,Disabled,"Catalog, Search",GST12,No,Sony,,10.16 cm (4 Inches),,Dual Sim,,3 Megapixel,512 MB,Smartphone,,6 Months Warranty.,Dual sim,,Yes,OPENMOBNTF,"<ul><li>512 MB RAM | 4 GB ROM | Expandable Upto 32 GB</li>
<li>4 inch WVGA Display</li>
<li>3MP Rear Camera</li>
<li>1700 mAh Battery</li>
<li>Qualcomm MSM8210 Processor</li></ul>","<ul><li>512 MB RAM | 4 GB ROM | Expandable Upto 32 GB</li>
<li>4 inch WVGA Display</li>
<li>3MP Rear Camera</li>
<li>1700 mAh Battery</li>
<li>Qualcomm MSM8210 Processor</li></ul>","<ul><li>512 MB RAM | 4 GB ROM | Expandable Upto 32 GB</li>
<li>4 inch WVGA Display</li>
<li>3MP Rear Camera</li>
<li>1700 mAh Battery</li>
<li>Qualcomm MSM8210 Processor</li></ul>",0,0,1,0,0,1,1,1,0,1,0,Sony Xperia E1 D2 105 White (B Grade),simple,0
admin,base,Mobiles,simple,"5,123",OPMBNTFB0516,"Samsung Galaxy Tab A (T355Y) (16GB, Sandy White) (B Grade)",,,,,samsung-galaxy-tab-a-t355y-16gb-sandy-white-b-grade,4200 mAh,1024 x 768 Pixels,6 Months Warranty.,Galaxy Tab A (T355Y),320 g,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,Sandy White,,,2 GB,,,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.32,Disabled,"Catalog, Search",GST12,No,Samsung,,below 12 inch,,Single Sim,,5.0 Megapixel,16 GB,Smartphone,,6 Months Warranty.,Single sim,,Yes,OPENMOBNTF,"<ul><li>16GB ROM</li>
<li>2 GB RAM | 16 GB ROM</li>
<li>Expandable Upto 128 GB</li>
<li>5.0 MP Primary Camera</li>
<li>Operating system - Android 5</li>
<li>Battery: 4200 mAh</li>
<li>Voice Call (Single Sim)</li></ul>","<ul><li>16GB ROM</li>
<li>2 GB RAM | 16 GB ROM</li>
<li>Expandable Upto 128 GB</li>
<li>5.0 MP Primary Camera</li>
<li>Operating system - Android 5</li>
<li>Battery: 4200 mAh</li>
<li>Voice Call (Single Sim)</li></ul>","<ul><li>16GB ROM</li>
<li>2 GB RAM | 16 GB ROM</li>
<li>Expandable Upto 128 GB</li>
<li>5.0 MP Primary Camera</li>
<li>Operating system - Android 5</li>
<li>Battery: 4200 mAh</li>
<li>Voice Call (Single Sim)</li></ul>",0,0,1,0,0,1,1,1,0,1,0,"Samsung Galaxy Tab A (T355Y) (16GB, Sandy White) (B Grade)",simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0128,"HTC One M8Eye 2GbÂ (16GB, Grey) (B Grade)",,,,,htc-one-m8eye-2gb-16gb-grey-b-grade,2600 mAh ,,6 Months Warranty.,One M9Eye,160 g,Nano Sim,5 Megapixel,,,Yes,,,,Yes,Yes,,,3.5 mm,,,,Yes,,,,,,,,Grey,Yes,,2 GB,Li-polymer ,,Yes,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.16,Disabled,"Catalog, Search",GST12,No,HTC,,12.7 cm (5 Inches),,Single Sim,,13 Megapixel,16 GB,,,6 Months Warranty.,Single sim,,No,OPENMOBNTF,"<ul><li>5 inch Full HD Display</li>
<li>2 GB RAM | 16 GB ROM | Expandable Upto 128 GB</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2.3 GHz Quad-core Processor</li>
<li>Android v4.4 (KitKat) OS</li>
<li>2600 mAh Li-Polymer Battery</li></ul>","<ul><li>5 inch Full HD Display</li>
<li>2 GB RAM | 16 GB ROM | Expandable Upto 128 GB</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2.3 GHz Quad-core Processor</li>
<li>Android v4.4 (KitKat) OS</li>
<li>2600 mAh Li-Polymer Battery</li></ul>","<ul><li>5 inch Full HD Display</li>
<li>2 GB RAM | 16 GB ROM | Expandable Upto 128 GB</li>
<li>13MP Rear Camera | 5MP Front Camera</li>
<li>2.3 GHz Quad-core Processor</li>
<li>Android v4.4 (KitKat) OS</li>
<li>2600 mAh Li-Polymer Battery</li></ul>",0,0,1,0,0,1,1,1,0,1,0,"HTC One M8Eye 2GbÂ (16GB, Grey) (B Grade)",simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0282,"HTC Desire 620G Dual Sim 1GBÂ ( 8GB, White) (B Grade)",,,,,htc-desire-620g-dual-sim-1gb-8gb-white-b-grade,2100 mAh,,6 Months Warranty.,Desire 620 G,160 g,Micro Sim,5 Megapixel,,,Yes,,,,,,,,3.5 mm,,,,Yes,,Yes,,,,,,White,Yes,,1 GB,Li-polymer ,,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.16,Disabled,"Catalog, Search",GST12,No,HTC,,12.7 cm (5 Inches),,Dual Sim,,8 Megapixel,8 GB,,,6 Months Warranty.,Dual sim,,No,OPENMOBNTF,"<ul><li>1 GB RAM | 8 GB ROM | Expandable Upto 32 GB</li>
<li>5 inch HD Display</li>
<li>8MP Rear Camera | 5MP Front Camera</li>
<li>2100 mAh Li-Polymer Battery</li>
<li>Mediatek MT6592 Processor</li></ul>","<ul><li>1 GB RAM | 8 GB ROM | Expandable Upto 32 GB</li>
<li>5 inch HD Display</li>
<li>8MP Rear Camera | 5MP Front Camera</li>
<li>2100 mAh Li-Polymer Battery</li>
<li>Mediatek MT6592 Processor</li></ul>","<ul><li>1 GB RAM | 8 GB ROM | Expandable Upto 32 GB</li>
<li>5 inch HD Display</li>
<li>8MP Rear Camera | 5MP Front Camera</li>
<li>2100 mAh Li-Polymer Battery</li>
<li>Mediatek MT6592 Processor</li></ul>",0,0,1,0,0,1,1,1,0,1,0,"HTC Desire 620G Dual Sim 1GBÂ ( 8GB, White) (B Grade)",simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0474,"Nokia Lumia 625 (8GB, Black) (B Grade)",,,,,nokia-lumia-625-8gb-black-b-grade,2000 mAH ,,6 Months Warranty.,Lumia 625,,,,,,Yes,,,,,,,,,,,,Yes,,Yes,,,,,,Black,Yes,,512 MB,,,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,0.159,Disabled,"Catalog, Search",GST12,No,Nokia,,11.94 cm (4.7 Inches),,Single Sim,,5 Megapixel,8 GB,,,6 Months Warranty.,Single sim,,Yes,OPENMOBNTF,"<ul><li>RAM:512 MB</li>
<li>Screen Size (in cm):11.938 cm (4.7)</li>
<li>Rear Camera:5 MP</li>
<li>Front Camera:Below 2MP</li>
<li>Internal Memory:8GB</li>
<li>Battery Capacity (in mAh):2000</li>
<li>Processor Cores:Dual</li></ul>
","<ul><li>RAM:512 MB</li>
<li>Screen Size (in cm):11.938 cm (4.7)</li>
<li>Rear Camera:5 MP</li>
<li>Front Camera:Below 2MP</li>
<li>Internal Memory:8GB</li>
<li>Battery Capacity (in mAh):2000</li>
<li>Processor Cores:Dual</li></ul>","<ul><li>RAM:512 MB</li>
<li>Screen Size (in cm):11.938 cm (4.7)</li>
<li>Rear Camera:5 MP</li>
<li>Front Camera:Below 2MP</li>
<li>Internal Memory:8GB</li>
<li>Battery Capacity (in mAh):2000</li>
<li>Processor Cores:Dual</li></ul>",0,0,1,0,0,1,1,1,0,1,0,"Nokia Lumia 625 (8GB, Black) (B Grade)",simple,0
admin,base,Mobiles,simple,"4,144",OPMBNTFB0470,Motorola X Style- 1572 16Gb Black (B Grade),,,,,motorola-x-style-1572-16gb-black-b-grade,,,6 Months Warranty.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open Box without accessories ( boxes can be damaged ) . Open Box with dents / scratches . No returns / ASIS conditions . Warranty – 6 months . Price – will be around 10% lesser than Open Box Grade A what we are selling currently.,,Disabled,"Catalog, Search",GST12,,Motorola,,,,,,,,,,,,,,OPENMOBNTF,,,,0,0,1,0,0,1,1,1,0,1,0,Motorola X Style- 1572 16Gb Black (B Grade),simple,0
